Orig, 30, 0.9532163742690059
0.01, 0.9532163742690059
0.011, 0.9532163742690059
0.012, 0.9532163742690059
0.013, 0.9532163742690059
0.014, 0.9532163742690059
0.015, 0.9532163742690059
0.016, 0.9532163742690059
0.017, 0.9532163742690059
0.018, 0.9532163742690059
0.019, 0.9532163742690059
0.02, 0.9532163742690059
0.021, 0.9532163742690059
0.022, 0.9532163742690059
0.023, 0.9532163742690059
0.024, 0.9532163742690059
0.025, 0.9532163742690059
0.026, 0.9532163742690059
0.027, 0.9532163742690059
0.028, 0.9532163742690059
0.029, 0.9532163742690059
0.03, 0.9532163742690059
0.031, 0.9532163742690059
0.032, 0.9532163742690059
0.033, 0.9005847953216374
0.034, 0.9005847953216374
0.035, 0.9005847953216374
0.036, 0.9005847953216374
0.037, 0.9005847953216374
0.038, 0.9005847953216374
0.039, 0.9005847953216374
0.04, 0.9415204678362573
0.041, 0.9415204678362573
0.042, 0.9415204678362573
0.043, 0.9415204678362573
0.044, 0.9415204678362573
0.045, 0.9415204678362573
0.046, 0.9415204678362573
0.047, 0.9415204678362573
0.048, 0.935672514619883
0.049, 0.935672514619883
0.05, 0.935672514619883
0.051, 0.7953216374269005
